user_id,variant,visit_date,device,channel,country,session_seconds,clicked,converted,revenue
U005100,A,2025-12-15,mobile,email,ZA,788,0,0,0.0
U005101,B,2025-12-03,mobile,paid_search,GB,572,0,0,0.0
U005102,A,2026-01-03,tablet,social,FR,328,0,1,171.98
U005103,A,2025-12-19,tablet,social,ZA,586,1,0,0.0
U005104,B,2025-12-03,tablet,social,GB,467,0,0,0.0
U005105,A,2025-12-06,mobile,social,FR,611,0,0,0.0
U005106,A,2025-12-01,desktop,organic,NL,616,0,0,0.0
U005107,A,2025-12-19,mobile,organic,ZA,508,0,0,0.0
U005108,A,2026-01-21,mobile,social,ES,498,0,0,0.0
U005109,A,2026-01-14,desktop,organic,ZA,429,0,0,0.0
U005110,B,2026-01-04,mobile,referral,ZA,427,0,0,0.0
U005111,B,2025-12-16,mobile,organic,FR,553,0,1,109.88
U005112,A,2025-12-01,mobile,paid_search,FR,363,0,1,137.73
U005113,A,2025-12-06,mobile,paid_search,ZA,593,0,0,0.0
U005114,B,2026-01-04,mobile,email,ZA,218,0,0,0.0
U005115,B,2025-12-12,desktop,email,GB,497,0,0,0.0
U005116,A,2026-01-19,mobile,paid_search,ZA,223,0,0,0.0
U005117,B,2025-12-27,mobile,email,ZA,252,0,0,0.0
U005118,A,2026-01-05,mobile,email,ZA,567,0,0,0.0
U005119,B,2026-01-24,mobile,social,ZA,293,0,0,0.0
U005120,B,2025-12-03,tablet,organic,GB,356,0,0,0.0
U005121,A,2025-12-14,desktop,paid_search,ES,574,0,0,0.0
U005122,A,2025-12-29,mobile,paid_search,FR,310,0,0,0.0
U005123,B,2026-01-15,mobile,paid_search,NL,144,0,0,0.0
U005124,A,2025-12-27,mobile,organic,ZA,445,0,0,0.0
U005125,B,2025-12-31,desktop,social,GB,139,0,0,0.0
U005126,A,2026-01-15,mobile,paid_search,DE,699,0,0,0.0
U005127,A,2026-01-04,tablet,referral,GB,254,0,0,0.0
U005128,B,2025-12-11,mobile,paid_search,ES,114,1,0,0.0
U005129,A,2025-12-23,desktop,paid_search,DE,305,0,0,0.0
U005130,A,2026-01-07,mobile,social,ES,131,0,0,0.0
U005131,A,2026-01-18,mobile,organic,ZA,540,0,0,0.0
U005132,A,2025-12-14,mobile,organic,ZA,645,0,0,0.0
U005133,A,2026-01-16,mobile,organic,ZA,556,0,0,0.0
U005134,B,2026-01-07,mobile,referral,NL,534,0,0,0.0
U005135,B,2025-12-16,mobile,organic,ZA,502,0,0,0.0
U005136,A,2026-01-27,mobile,social,GB,456,0,0,0.0
U005137,B,2025-12-14,desktop,paid_search,ES,620,0,0,0.0
U005138,A,2025-12-21,mobile,paid_search,DE,344,1,0,0.0
U005139,B,2026-01-17,mobile,organic,ZA,88,0,0,0.0
U005140,A,2025-12-25,mobile,social,ZA,295,0,0,0.0
U005141,B,2026-01-02,mobile,organic,FR,416,0,0,0.0
U005142,A,2025-12-22,desktop,organic,GB,116,0,0,0.0
U005143,B,2025-12-27,mobile,organic,NL,579,1,0,0.0
U005144,B,2026-01-07,tablet,paid_search,GB,177,0,0,0.0
U005145,B,2025-12-03,mobile,organic,ZA,449,0,0,0.0
U005146,B,2025-12-17,mobile,organic,FR,143,0,0,0.0
U005147,B,2026-01-09,mobile,organic,DE,641,0,1,133.33
U005148,A,2025-12-14,tablet,organic,ZA,249,0,0,0.0
U005149,A,2025-12-29,desktop,paid_search,ES,622,0,0,0.0
U005150,B,2026-01-05,mobile,referral,ZA,676,0,0,0.0
U005151,A,2026-01-03,tablet,paid_search,ZA,445,0,0,0.0
U005152,A,2025-12-31,tablet,referral,DE,635,0,0,0.0
U005153,A,2026-01-25,desktop,paid_search,GB,786,0,0,0.0
U005154,B,2025-12-08,desktop,organic,DE,425,0,0,0.0
U005155,B,2026-01-09,desktop,organic,ZA,690,1,0,0.0
U005156,A,2026-01-06,mobile,organic,DE,416,0,0,0.0
U005157,B,2026-01-23,mobile,referral,GB,28,0,0,0.0
U005158,A,2026-01-06,desktop,referral,ZA,690,0,0,0.0
U005159,B,2026-01-27,desktop,paid_search,DE,460,0,0,0.0
U005160,A,2025-12-24,mobile,organic,ZA,594,0,0,0.0
U005161,A,2025-12-30,desktop,organic,GB,164,0,0,0.0
U005162,B,2026-01-09,mobile,organic,FR,264,0,0,0.0
U005163,B,2026-01-26,mobile,organic,GB,632,0,0,0.0
U005164,B,2026-01-05,desktop,organic,GB,520,0,0,0.0
U005165,A,2025-12-13,mobile,email,ZA,755,1,0,0.0
U005166,B,2025-12-29,desktop,referral,ES,627,0,0,0.0
U005167,B,2026-01-22,mobile,email,GB,561,0,0,0.0
U005168,A,2025-12-29,desktop,social,GB,477,0,0,0.0
U005169,B,2025-12-08,mobile,referral,ZA,439,1,0,0.0
U005170,B,2025-12-27,mobile,paid_search,GB,450,0,0,0.0
U005171,B,2025-12-15,mobile,organic,ES,274,0,0,0.0
U005172,B,2025-12-19,mobile,organic,GB,194,1,0,0.0
U005173,A,2025-12-05,desktop,social,DE,298,0,0,0.0
U005174,B,2026-01-07,mobile,organic,ZA,414,0,0,0.0
U005175,A,2026-01-03,mobile,paid_search,ZA,197,0,0,0.0
U005176,A,2026-01-27,mobile,social,ZA,291,0,0,0.0
U005177,A,2026-01-14,mobile,social,GB,523,0,0,0.0
U005178,B,2025-12-31,mobile,social,ES,592,0,0,0.0
U005179,B,2025-12-28,tablet,paid_search,ES,116,0,0,0.0
U005180,A,2025-12-25,mobile,social,FR,163,0,0,0.0
U005181,B,2025-12-04,desktop,organic,ZA,197,0,0,0.0
U005182,B,2026-01-01,desktop,email,DE,511,1,0,0.0
U005183,A,2026-01-27,desktop,organic,FR,264,0,0,0.0
U005184,B,2025-12-18,desktop,paid_search,DE,587,0,1,142.46
U005185,B,2026-01-02,desktop,email,GB,758,0,0,0.0
U005186,B,2025-12-22,desktop,email,NL,576,1,0,0.0
U005187,B,2025-12-28,desktop,email,GB,654,0,0,0.0
U005188,A,2026-01-15,mobile,organic,ZA,283,0,0,0.0
U005189,A,2025-12-06,mobile,email,ZA,625,0,1,82.86
U005190,B,2026-01-19,mobile,email,ZA,171,0,0,0.0
U005191,B,2025-12-07,mobile,referral,FR,626,0,0,0.0
U005192,A,2025-12-16,desktop,organic,ZA,377,0,0,0.0
U005193,B,2025-12-17,mobile,social,ZA,16,0,1,122.59
U005194,A,2026-01-28,desktop,organic,DE,158,0,0,0.0
U005195,B,2025-12-22,desktop,paid_search,NL,430,0,0,0.0
U005196,B,2026-01-17,desktop,social,ZA,455,0,0,0.0
U005197,B,2025-12-25,desktop,social,ZA,585,0,0,0.0
U005198,A,2026-01-14,mobile,referral,ZA,268,0,0,0.0
U005199,A,2025-12-02,mobile,organic,ES,536,0,0,0.0
U005200,B,2026-01-03,tablet,social,GB,30,0,0,0.0
U005201,B,2025-12-16,desktop,paid_search,ZA,290,0,0,0.0
U005202,B,2026-01-07,desktop,email,ZA,830,0,0,0.0
U005203,A,2025-12-27,mobile,organic,FR,675,0,0,0.0
U005204,B,2025-12-29,mobile,paid_search,DE,542,0,0,0.0
U005205,A,2026-01-07,mobile,organic,ZA,517,0,0,0.0
U005206,B,2025-12-03,mobile,social,DE,39,0,0,0.0
U005207,A,2025-12-26,desktop,social,ZA,622,0,0,0.0
U005208,B,2025-12-17,desktop,email,ZA,690,1,0,0.0
U005209,B,2026-01-11,desktop,email,ZA,307,0,0,0.0
U005210,A,2026-01-13,tablet,organic,GB,691,0,0,0.0
U005211,A,2026-01-10,desktop,paid_search,DE,420,0,0,0.0
U005212,B,2025-12-23,mobile,organic,GB,45,0,0,0.0
U005213,B,2026-01-27,desktop,organic,DE,176,1,0,0.0
U005214,A,2025-12-06,mobile,referral,ES,80,0,0,0.0
U005215,A,2026-01-17,mobile,organic,FR,235,0,0,0.0
U005216,A,2025-12-19,mobile,social,ZA,396,0,0,0.0
U005217,B,2025-12-25,desktop,organic,ZA,172,0,0,0.0
U005218,A,2025-12-30,tablet,organic,ES,605,0,0,0.0
U005219,A,2026-01-04,mobile,organic,ZA,642,1,0,0.0
U005220,A,2026-01-21,tablet,paid_search,ZA,198,1,0,0.0
U005221,A,2025-12-30,desktop,email,FR,769,0,0,0.0
U005222,B,2026-01-26,mobile,email,GB,625,0,0,0.0
U005223,B,2025-12-18,desktop,referral,ES,145,0,0,0.0
U005224,B,2026-01-10,mobile,social,GB,275,0,0,0.0
U005225,A,2026-01-19,mobile,organic,ZA,239,0,0,0.0
U005226,A,2026-01-09,desktop,organic,FR,83,1,0,0.0
U005227,B,2025-12-23,mobile,paid_search,ZA,725,0,0,0.0
U005228,A,2025-12-28,mobile,organic,ZA,502,0,0,0.0
U005229,B,2025-12-13,mobile,social,ZA,182,0,0,0.0
U005230,B,2025-12-15,desktop,social,DE,158,0,0,0.0
U005231,B,2026-01-10,mobile,social,GB,454,1,0,0.0
U005232,B,2025-12-20,mobile,social,ZA,317,0,0,0.0
U005233,A,2025-12-29,mobile,paid_search,ZA,685,0,0,0.0
U005234,B,2026-01-25,mobile,paid_search,GB,325,1,0,0.0
U005235,B,2025-12-31,mobile,email,ZA,129,0,0,0.0
U005236,B,2026-01-03,desktop,organic,ES,376,0,0,0.0
U005237,A,2026-01-08,desktop,paid_search,DE,362,0,0,0.0
U005238,A,2025-12-29,tablet,paid_search,NL,797,0,0,0.0
U005239,B,2025-12-24,mobile,email,GB,381,1,0,0.0
U005240,A,2025-12-31,desktop,organic,ZA,145,0,0,0.0
U005241,A,2025-12-29,desktop,social,GB,188,0,0,0.0
U005242,B,2025-12-15,mobile,organic,ZA,523,1,0,0.0
U005243,A,2026-01-14,mobile,email,DE,499,0,0,0.0
U005244,A,2026-01-19,mobile,organic,GB,613,0,0,0.0
U005245,B,2025-12-28,mobile,email,GB,480,0,0,0.0
U005246,A,2026-01-23,desktop,organic,ES,707,1,0,0.0
U005247,B,2025-12-14,mobile,organic,NL,229,0,0,0.0
U005248,B,2026-01-14,tablet,paid_search,GB,743,0,0,0.0
U005249,B,2025-12-07,desktop,paid_search,ZA,718,1,0,0.0
U005250,A,2025-12-20,mobile,email,ZA,630,0,0,0.0
U005251,A,2026-01-16,tablet,organic,NL,162,0,0,0.0
U005252,B,2026-01-05,mobile,organic,FR,406,1,0,0.0
U005253,A,2025-12-07,desktop,organic,GB,268,0,0,0.0
U005254,B,2025-12-26,tablet,organic,ZA,175,0,0,0.0
U005255,A,2026-01-28,tablet,paid_search,FR,245,0,0,0.0
U005256,B,2026-01-30,desktop,paid_search,ZA,614,0,0,0.0
U005257,B,2025-12-10,desktop,organic,ZA,518,0,0,0.0
U005258,A,2025-12-02,mobile,social,ZA,327,0,0,0.0
U005259,A,2026-01-04,mobile,organic,ZA,275,0,0,0.0
U005260,A,2026-01-04,desktop,organic,DE,625,0,0,0.0
U005261,A,2025-12-17,mobile,organic,ES,574,0,0,0.0
U005262,A,2025-12-13,desktop,social,ZA,610,0,0,0.0
U005263,A,2025-12-17,mobile,email,DE,175,0,0,0.0
U005264,B,2026-01-25,mobile,email,DE,221,1,0,0.0
U005265,B,2025-12-16,tablet,organic,ZA,603,0,0,0.0
U005266,A,2025-12-09,desktop,referral,FR,428,0,0,0.0
U005267,A,2026-01-23,desktop,social,ZA,527,0,0,0.0
U005268,A,2026-01-28,mobile,email,ZA,686,0,0,0.0
U005269,B,2026-01-25,mobile,social,DE,398,0,0,0.0
U005270,A,2026-01-06,mobile,paid_search,ZA,505,0,0,0.0
U005271,B,2026-01-29,mobile,paid_search,GB,491,0,1,25.11
U005272,A,2026-01-07,mobile,email,ZA,696,0,1,145.02
U005273,A,2025-12-22,tablet,paid_search,ZA,553,0,0,0.0
U005274,B,2026-01-10,mobile,social,ES,10,1,0,0.0
U005275,B,2026-01-27,desktop,paid_search,ZA,356,0,0,0.0
U005276,B,2025-12-11,mobile,organic,ZA,89,0,0,0.0
U005277,A,2025-12-01,desktop,email,ZA,390,1,0,0.0
U005278,B,2026-01-24,desktop,organic,DE,313,0,0,0.0
U005279,A,2025-12-11,desktop,paid_search,DE,853,0,0,0.0
U005280,A,2026-01-08,mobile,paid_search,FR,305,0,0,0.0
U005281,B,2025-12-30,desktop,organic,GB,309,0,0,0.0
U005282,B,2026-01-08,mobile,paid_search,DE,111,0,0,0.0
U005283,A,2025-12-14,mobile,email,DE,182,0,0,0.0
U005284,B,2026-01-20,desktop,social,ES,404,0,0,0.0
U005285,B,2026-01-11,mobile,paid_search,FR,638,0,0,0.0
U005286,A,2026-01-24,mobile,paid_search,NL,693,0,0,0.0
U005287,A,2025-12-18,mobile,paid_search,DE,569,0,1,28.41
U005288,B,2025-12-27,mobile,social,GB,405,0,0,0.0
U005289,B,2026-01-01,desktop,referral,NL,701,0,0,0.0
U005290,B,2025-12-06,mobile,paid_search,NL,754,0,0,0.0
U005291,B,2026-01-09,mobile,organic,NL,402,0,0,0.0
U005292,A,2026-01-14,mobile,paid_search,DE,53,1,0,0.0
U005293,B,2025-12-09,desktop,paid_search,ZA,377,0,0,0.0
U005294,B,2026-01-13,mobile,organic,ES,138,0,1,176.48
U005295,A,2025-12-09,mobile,organic,GB,656,0,0,0.0
U005296,A,2026-01-01,desktop,social,DE,586,0,0,0.0
U005297,B,2026-01-30,desktop,organic,GB,676,1,0,0.0
U005298,B,2026-01-13,mobile,email,NL,349,0,0,0.0
U005299,B,2025-12-06,mobile,social,NL,155,0,0,0.0
U005300,A,2026-01-19,desktop,paid_search,ZA,407,0,0,0.0
U005301,B,2026-01-29,mobile,paid_search,ZA,546,0,0,0.0
U005302,A,2025-12-27,mobile,referral,NL,388,1,0,0.0
U005303,B,2025-12-18,tablet,paid_search,GB,793,0,0,0.0
U005304,A,2025-12-03,mobile,organic,GB,434,0,0,0.0
U005305,A,2025-12-19,mobile,paid_search,ZA,391,0,0,0.0
U005306,A,2025-12-19,desktop,email,ZA,253,0,0,0.0
U005307,A,2025-12-03,mobile,social,DE,54,0,0,0.0
U005308,A,2026-01-04,desktop,social,GB,700,0,0,0.0
U005309,B,2026-01-30,mobile,organic,NL,683,1,1,136.98
U005310,A,2026-01-26,mobile,organic,GB,130,0,0,0.0
U005311,B,2025-12-30,mobile,social,GB,256,0,1,124.09
U005312,A,2025-12-10,mobile,referral,ZA,445,0,0,0.0
U005313,A,2026-01-08,mobile,email,FR,548,0,0,0.0
U005314,A,2026-01-02,mobile,paid_search,FR,640,0,0,0.0
U005315,B,2025-12-21,mobile,organic,ZA,103,0,0,0.0
U005316,A,2026-01-16,mobile,email,NL,178,0,0,0.0
U005317,A,2025-12-05,mobile,paid_search,GB,579,1,0,0.0
U005318,B,2026-01-04,desktop,organic,ZA,494,0,0,0.0
U005319,A,2025-12-21,mobile,social,ZA,168,0,0,0.0
U005320,A,2025-12-16,mobile,organic,FR,267,0,0,0.0
U005321,A,2026-01-17,mobile,email,ZA,747,1,1,87.08
U005322,B,2026-01-17,mobile,organic,NL,99,0,0,0.0
U005323,B,2026-01-21,desktop,organic,ZA,191,0,0,0.0
U005324,A,2025-12-09,mobile,organic,ZA,495,0,0,0.0
U005325,A,2026-01-03,desktop,organic,GB,758,0,0,0.0
U005326,A,2025-12-14,mobile,paid_search,ZA,450,0,0,0.0
U005327,A,2026-01-15,mobile,organic,NL,699,0,1,47.37
U005328,A,2025-12-24,desktop,social,ZA,735,0,0,0.0
U005329,A,2025-12-13,desktop,referral,GB,403,0,0,0.0
U005330,A,2026-01-10,desktop,organic,FR,343,0,0,0.0
U005331,B,2025-12-17,mobile,organic,FR,388,0,0,0.0
U005332,A,2025-12-26,desktop,referral,ES,679,1,0,0.0
U005333,B,2026-01-08,mobile,organic,DE,221,0,0,0.0
U005334,A,2025-12-24,mobile,social,ES,686,0,0,0.0
U005335,A,2025-12-16,mobile,paid_search,ZA,268,0,0,0.0
U005336,B,2025-12-29,mobile,social,DE,61,0,0,0.0
U005337,A,2025-12-14,desktop,social,ES,103,0,0,0.0
U005338,A,2025-12-25,mobile,email,ZA,375,0,0,0.0
U005339,A,2026-01-21,mobile,organic,DE,421,0,0,0.0
U005340,B,2026-01-09,desktop,email,DE,538,0,0,0.0
U005341,B,2026-01-15,desktop,organic,ZA,241,0,1,97.85
U005342,B,2026-01-06,mobile,organic,GB,597,0,0,0.0
U005343,B,2025-12-16,mobile,organic,DE,113,0,0,0.0
U005344,A,2025-12-04,tablet,organic,GB,175,0,0,0.0
U005345,B,2026-01-28,tablet,organic,ZA,204,0,0,0.0
U005346,A,2025-12-17,desktop,organic,ZA,91,0,0,0.0
U005347,B,2025-12-01,mobile,organic,GB,638,1,0,0.0
U005348,A,2026-01-12,mobile,organic,DE,520,0,0,0.0
U005349,A,2025-12-15,desktop,paid_search,ES,303,1,0,0.0
U005350,B,2026-01-03,mobile,email,FR,359,0,0,0.0
U005351,B,2026-01-25,mobile,paid_search,DE,438,0,0,0.0
U005352,A,2025-12-13,mobile,paid_search,DE,472,0,0,0.0
U005353,A,2026-01-01,tablet,social,FR,375,0,0,0.0
U005354,A,2026-01-17,tablet,social,GB,640,0,0,0.0
U005355,B,2025-12-31,desktop,social,ZA,241,0,0,0.0
U005356,A,2025-12-11,mobile,organic,ES,562,0,0,0.0
U005357,B,2025-12-06,mobile,referral,ZA,187,0,0,0.0
U005358,A,2025-12-10,mobile,organic,DE,318,0,0,0.0
U005359,A,2026-01-16,desktop,referral,ZA,264,0,0,0.0
U005360,B,2025-12-10,mobile,organic,GB,46,0,0,0.0
U005361,B,2026-01-06,desktop,social,FR,439,0,0,0.0
U005362,B,2026-01-14,mobile,email,GB,220,0,0,0.0
U005363,B,2026-01-21,desktop,referral,ZA,641,0,0,0.0
U005364,A,2026-01-09,mobile,social,ES,21,0,0,0.0
U005365,B,2025-12-18,mobile,paid_search,DE,165,0,0,0.0
U005366,B,2025-12-31,mobile,organic,FR,215,1,0,0.0
U005367,B,2026-01-25,desktop,paid_search,DE,482,0,0,0.0
U005368,A,2026-01-10,desktop,organic,DE,395,0,0,0.0
U005369,B,2026-01-25,mobile,paid_search,FR,642,0,0,0.0
U005370,B,2026-01-25,tablet,organic,ZA,186,0,0,0.0
U005371,B,2026-01-27,desktop,social,FR,135,0,0,0.0
U005372,A,2025-12-05,mobile,email,GB,784,1,0,0.0
U005373,B,2025-12-17,tablet,email,DE,442,0,0,0.0
U005374,A,2026-01-23,mobile,email,FR,222,0,0,0.0
U005375,B,2025-12-15,mobile,paid_search,ZA,303,0,0,0.0
U005376,B,2026-01-23,desktop,social,GB,428,0,0,0.0
U005377,B,2025-12-22,desktop,referral,DE,719,0,0,0.0
U005378,A,2026-01-16,tablet,organic,ES,220,0,0,0.0
U005379,A,2026-01-07,mobile,paid_search,GB,541,0,0,0.0
U005380,A,2025-12-11,mobile,email,NL,156,0,0,0.0
U005381,A,2025-12-06,desktop,email,FR,255,0,0,0.0
U005382,B,2025-12-01,mobile,paid_search,ZA,184,1,0,0.0
U005383,A,2026-01-07,desktop,organic,ZA,127,0,0,0.0
U005384,A,2025-12-11,desktop,email,FR,484,0,0,0.0
U005385,B,2025-12-02,desktop,paid_search,ZA,367,1,0,0.0
U005386,B,2025-12-18,desktop,organic,ZA,453,0,0,0.0
U005387,A,2026-01-03,mobile,paid_search,ZA,466,0,0,0.0
U005388,B,2026-01-11,mobile,organic,GB,373,0,0,0.0
U005389,A,2025-12-23,mobile,email,ES,551,0,1,159.0
U005390,B,2025-12-08,mobile,organic,ZA,464,0,0,0.0
U005391,B,2025-12-17,mobile,organic,ZA,134,1,1,169.69
U005392,B,2025-12-01,desktop,referral,NL,281,0,0,0.0
U005393,B,2026-01-01,mobile,social,ZA,10,0,0,0.0
U005394,B,2025-12-20,mobile,email,ZA,150,0,0,0.0
U005395,A,2026-01-09,mobile,paid_search,ZA,305,0,0,0.0
U005396,A,2026-01-29,mobile,email,DE,211,0,0,0.0
U005397,B,2025-12-18,desktop,organic,DE,581,1,0,0.0
U005398,B,2026-01-30,desktop,referral,DE,816,0,0,0.0
U005399,B,2025-12-29,desktop,organic,ZA,687,0,0,0.0
U005400,A,2025-12-13,mobile,organic,ZA,434,0,0,0.0
U005401,A,2026-01-04,tablet,paid_search,DE,525,0,0,0.0
U005402,A,2025-12-05,tablet,organic,DE,197,0,0,0.0
U005403,A,2025-12-28,mobile,paid_search,GB,768,0,0,0.0
U005404,A,2025-12-01,mobile,social,ZA,43,0,0,0.0
U005405,A,2026-01-15,desktop,social,ZA,185,0,0,0.0
U005406,A,2025-12-16,desktop,paid_search,NL,488,1,0,0.0
U005407,B,2026-01-07,desktop,organic,ZA,241,0,0,0.0
U005408,A,2026-01-13,mobile,social,ES,446,0,0,0.0
U005409,A,2025-12-18,mobile,organic,ZA,601,0,0,0.0
U005410,B,2025-12-31,mobile,paid_search,FR,128,0,0,0.0
U005411,A,2026-01-22,mobile,email,ZA,510,0,0,0.0
U005412,A,2025-12-01,desktop,organic,ZA,714,0,0,0.0
U005413,B,2026-01-13,desktop,paid_search,ZA,812,0,0,0.0
U005414,B,2026-01-02,desktop,organic,ES,484,0,0,0.0
U005415,A,2026-01-06,desktop,email,NL,437,1,1,26.2
U005416,A,2026-01-10,desktop,paid_search,ES,582,0,0,0.0
U005417,B,2026-01-17,desktop,organic,NL,317,0,0,0.0
U005418,A,2025-12-09,desktop,organic,GB,716,1,1,104.24
U005419,A,2025-12-24,mobile,email,DE,136,0,0,0.0
U005420,B,2025-12-13,desktop,organic,NL,494,0,0,0.0
U005421,B,2026-01-09,mobile,email,ZA,682,1,1,134.62
U005422,A,2026-01-01,mobile,paid_search,NL,505,0,0,0.0
U005423,B,2025-12-21,tablet,social,ZA,694,0,0,0.0
U005424,A,2026-01-03,mobile,organic,DE,46,0,0,0.0
U005425,B,2025-12-08,mobile,email,NL,129,1,0,0.0
U005426,B,2026-01-22,desktop,organic,DE,148,0,0,0.0
U005427,B,2026-01-21,desktop,organic,GB,208,1,0,0.0
U005428,A,2025-12-18,desktop,organic,ZA,690,0,0,0.0
U005429,B,2026-01-15,mobile,referral,ZA,192,0,0,0.0
U005430,B,2025-12-09,mobile,organic,ZA,683,0,0,0.0
U005431,A,2025-12-25,mobile,social,GB,303,0,0,0.0
U005432,A,2025-12-06,desktop,paid_search,GB,672,0,0,0.0
U005433,B,2026-01-24,mobile,paid_search,ES,424,0,0,0.0
U005434,B,2025-12-12,mobile,organic,GB,106,0,0,0.0
U005435,A,2026-01-16,desktop,organic,DE,530,0,0,0.0
U005436,A,2026-01-24,mobile,organic,ZA,499,0,0,0.0
U005437,B,2025-12-07,mobile,organic,ZA,606,1,1,182.73
U005438,A,2026-01-01,mobile,social,ZA,209,0,0,0.0
U005439,A,2025-12-05,desktop,social,ZA,506,0,0,0.0
U005440,B,2025-12-27,mobile,organic,ES,457,0,0,0.0
U005441,B,2026-01-02,desktop,email,ZA,567,0,0,0.0
U005442,A,2026-01-22,mobile,email,ES,787,0,0,0.0
U005443,A,2026-01-14,mobile,paid_search,GB,604,0,0,0.0
U005444,B,2025-12-25,desktop,organic,ZA,350,0,0,0.0
U005445,A,2026-01-08,desktop,social,ES,292,0,0,0.0
U005446,A,2026-01-29,mobile,paid_search,GB,668,0,0,0.0
U005447,B,2026-01-14,mobile,paid_search,ZA,414,0,0,0.0
U005448,B,2026-01-28,tablet,referral,ZA,360,0,0,0.0
U005449,B,2026-01-11,desktop,organic,FR,596,0,0,0.0
U005450,B,2025-12-20,desktop,email,FR,285,0,0,0.0
U005451,A,2026-01-24,mobile,social,DE,77,0,0,0.0
U005452,A,2025-12-22,mobile,organic,ZA,346,0,0,0.0
U005453,B,2026-01-27,desktop,email,DE,574,1,0,0.0
U005454,A,2025-12-17,mobile,organic,GB,115,0,0,0.0
U005455,A,2025-12-21,mobile,email,DE,678,0,0,0.0
U005456,B,2025-12-17,desktop,paid_search,DE,269,1,0,0.0
U005457,A,2026-01-01,mobile,organic,GB,286,0,0,0.0
U005458,A,2026-01-12,mobile,organic,GB,46,0,0,0.0
U005459,B,2026-01-07,mobile,paid_search,GB,289,0,0,0.0
U005460,A,2025-12-09,mobile,organic,NL,590,0,0,0.0
U005461,A,2025-12-01,mobile,organic,ES,144,0,0,0.0
U005462,A,2025-12-18,desktop,organic,ZA,733,0,0,0.0
U005463,B,2026-01-19,mobile,organic,DE,405,0,0,0.0
U005464,A,2026-01-18,mobile,email,ZA,398,0,0,0.0
U005465,B,2026-01-06,mobile,paid_search,DE,407,0,0,0.0
U005466,B,2025-12-12,desktop,social,ZA,95,0,0,0.0
U005467,A,2026-01-02,desktop,email,DE,180,0,0,0.0
U005468,B,2026-01-25,desktop,social,ZA,332,0,0,0.0
U005469,B,2026-01-03,mobile,social,GB,536,0,0,0.0
U005470,B,2025-12-15,mobile,social,DE,669,0,0,0.0
U005471,A,2025-12-18,desktop,organic,ZA,287,0,0,0.0
U005472,B,2026-01-04,desktop,organic,GB,636,0,0,0.0
U005473,B,2026-01-05,desktop,organic,FR,485,0,0,0.0
U005474,B,2025-12-12,mobile,organic,NL,126,1,0,0.0
U005475,A,2025-12-31,desktop,paid_search,ZA,552,1,0,0.0
U005476,A,2026-01-29,mobile,organic,FR,527,0,0,0.0
U005477,B,2025-12-14,desktop,paid_search,NL,584,0,0,0.0
U005478,A,2025-12-20,desktop,email,DE,787,0,0,0.0
U005479,B,2025-12-26,mobile,email,GB,283,0,0,0.0
U005480,B,2025-12-09,mobile,paid_search,ES,659,0,0,0.0
U005481,A,2025-12-26,desktop,organic,ZA,679,0,0,0.0
U005482,A,2025-12-24,desktop,organic,ZA,280,0,0,0.0
U005483,A,2026-01-09,mobile,email,ZA,542,0,0,0.0
U005484,B,2025-12-31,desktop,social,ZA,135,0,0,0.0
U005485,A,2025-12-05,mobile,social,ZA,470,0,0,0.0
U005486,A,2025-12-02,mobile,paid_search,GB,685,0,0,0.0
U005487,A,2026-01-24,mobile,social,ZA,574,0,0,0.0
U005488,A,2025-12-21,tablet,social,ES,276,0,0,0.0
U005489,A,2025-12-22,tablet,email,GB,706,0,0,0.0
U005490,A,2026-01-06,desktop,email,GB,429,0,1,105.23
U005491,B,2025-12-09,mobile,organic,ZA,292,0,0,0.0
U005492,A,2025-12-25,desktop,social,FR,558,0,0,0.0
U005493,B,2025-12-28,mobile,organic,DE,327,0,0,0.0
U005494,A,2026-01-07,mobile,organic,DE,218,0,0,0.0
U005495,B,2026-01-18,mobile,organic,ZA,43,0,0,0.0
U005496,B,2025-12-10,desktop,social,FR,124,0,0,0.0
U005497,A,2026-01-18,desktop,organic,GB,790,0,0,0.0
U005498,B,2026-01-17,mobile,paid_search,NL,153,0,0,0.0
U005499,A,2026-01-07,desktop,organic,FR,665,1,0,0.0
U005500,B,2026-01-30,desktop,referral,DE,417,0,1,127.62
U005501,B,2026-01-16,desktop,paid_search,ZA,356,0,0,0.0
U005502,A,2025-12-21,desktop,email,NL,635,0,0,0.0
U005503,A,2026-01-25,desktop,organic,ZA,95,0,0,0.0
U005504,A,2026-01-26,mobile,social,ZA,587,0,0,0.0
U005505,B,2025-12-09,mobile,email,GB,246,0,0,0.0
U005506,B,2026-01-21,desktop,paid_search,ZA,503,0,0,0.0
U005507,B,2026-01-06,mobile,social,NL,588,0,0,0.0
U005508,A,2026-01-27,mobile,organic,NL,96,0,0,0.0
U005509,A,2025-12-06,mobile,referral,DE,446,1,0,0.0
U005510,A,2025-12-20,mobile,social,ZA,255,0,0,0.0
U005511,A,2026-01-07,mobile,referral,GB,362,0,0,0.0
U005512,B,2025-12-02,mobile,organic,FR,462,0,0,0.0
U005513,B,2026-01-05,mobile,social,DE,571,0,0,0.0
U005514,B,2025-12-03,mobile,organic,NL,358,0,0,0.0
U005515,A,2025-12-26,mobile,organic,FR,52,0,0,0.0
U005516,B,2025-12-29,desktop,email,FR,283,0,0,0.0
